date,gold_futures,silver_futures,gold_spot,silver_spot,gold_premium_pct,silver_premium_pct,gold_signal,silver_signal,gold_mean_20,gold_std_20,silver_mean_20,silver_std_20,gold_zscore,silver_zscore,gold_signal_z,silver_signal_z
2022-02-01,1800.300048828125,22.59600067138672,1800.7301240361,22.6158000144,-0.023883379426734633,-0.0875465073120379,HOLD,HOLD,0.03489362181332534,0.27338537217262104,0.2597077779642204,0.7264187399321699,-0.2149968770199855,-0.47803596766884554,HOLD,HOLD
2022-02-02,1809.199951171875,22.711000442504883,1798.2800889573,22.616999997,0.6072392327330215,0.41561854143940724,HOLD,HOLD,0.06351882545000824,0.30185767822857307,0.27875181328254556,0.7252020667266312,1.8012475630031735,0.18872909280945874,HOLD,HOLD
2022-02-03,1803.0,22.375,1805.8599432816,22.4200000031,-0.15837016000271195,-0.20071366232728838,HOLD,HOLD,0.016939203569729368,0.25478635101246666,0.19396502311201885,0.6727492827108733,-0.688064187409566,-0.5866653381612417,HOLD,HOLD
2022-02-04,1806.5999755859373,22.475000381469727,1807.5400085424,22.5239999752,-0.05200620467708725,-0.21754392552043683,HOLD,HOLD,0.020453190059464353,0.2532450941819583,0.18128330626799144,0.6782500335925817,-0.2861235869962758,-0.5880239027426277,HOLD,HOLD
2022-02-07,1820.5999755859373,23.076000213623047,1821.3549496596,23.0030000168,-0.04145123243570682,0.31735076629018144,HOLD,HOLD,0.01737904593757133,0.25362336865228735,0.18618662506459413,0.6788933903547073,-0.23195921845014725,0.19320285495349548,HOLD,HOLD
2022-02-08,1826.5999755859373,23.19499969482422,1820.5700751076,22.9960000114,0.3312094689890465,0.8653665129829856,HOLD,HOLD,0.04242719882495109,0.2588531550397996,0.23212679034832018,0.6927703514064557,1.1156219831266654,0.9140687405993462,HOLD,HOLD
2022-02-09,1835.199951171875,23.336000442504883,1833.5150041117,23.2769999751,0.09189709690930034,0.2534710979421591,HOLD,HOLD,0.05462595179168132,0.2549234129768693,0.23469495153894893,0.6927484152982445,0.14620526487694896,0.02710384605517518,HOLD,HOLD
2022-02-10,1836.199951171875,23.518999099731445,1826.5600832327,23.1877999839,0.5277607907709281,1.4283335032275908,HOLD,SELL,0.06521582616692922,0.2702873168146489,0.20676206141656878,0.6264659659513899,1.7113084330227442,1.9499406323787567,HOLD,HOLD
2022-02-11,1840.800048828125,23.36599922180176,1858.7598985935,23.5689999762,-0.9662275250808402,-0.861304062977766,HOLD,HOLD,0.017727885345687665,0.3554204605757391,0.14092014120687776,0.6668427950604592,-2.768426468281079,-1.5029392408652735,BUY,HOLD
2022-02-14,1868.0,23.84499931335449,1862.6500481029,23.8019999973,0.28722260000202005,0.1806542141810148,HOLD,HOLD,0.03492294634585706,0.3599216320296819,0.16214440463550078,0.6606791912010695,0.7009849678481019,0.02801633499590693,HOLD,HOLD
2022-02-15,1854.800048828125,23.33799934387207,1853.7900923818,23.3729999788,0.05448062596059394,-0.14974814940176978,HOLD,HOLD,0.04340655498584192,0.358192593910322,0.15252735661938505,0.6639030330865585,0.03091652692719982,-0.45530068542666935,HOLD,HOLD
2022-02-16,1870.199951171875,23.60099983215332,1869.3800593603,23.6100000278,0.043859022004093064,-0.03812026953021594,HOLD,HOLD,0.03550913640067459,0.3562523312517926,0.12896019931747787,0.6617769473921681,0.023438122002118016,-0.2524724826183499,HOLD,HOLD
2022-02-17,1900.699951171875,23.874000549316406,1899.8898633846,23.803999978,0.04263867095074149,0.2940706241854376,HOLD,HOLD,0.027023122448286176,0.35383117234678546,0.07016140756967229,0.5840254577988224,0.04413276647980216,0.3833894800745051,HOLD,HOLD
2022-02-18,1898.5999755859373,23.99099922180176,1898.109843237,23.8935000185,0.025822127770090502,0.40805743497717567,HOLD,HOLD,0.03521014194161668,0.3517017806885684,0.086963108240083,0.5888951871320538,-0.026693109580355683,0.5452486855952017,HOLD,HOLD
2022-02-22,1906.0999755859373,24.31100082397461,1899.309980684,24.1349999719,0.35749798458343,0.729234937971922,HOLD,HOLD,0.05476754553888744,0.3584811960036784,0.1509048325566997,0.585557920746746,0.844480665706762,0.9876565322140869,HOLD,HOLD
2022-02-23,1909.199951171875,24.55500030517578,1910.9048268118,24.5539999781,-0.0892182392343096,0.004073988257208583,HOLD,HOLD,0.03962403463436347,0.3578126321276496,0.14639621631973426,0.586363729806863,-0.3600830778459175,-0.2427200401863258,HOLD,HOLD
2022-02-24,1925.0999755859373,24.68600082397461,1911.5199469974,24.2660000292,0.7104309117918799,1.7308200538581113,HOLD,SELL,0.04861058721130741,0.3727408406783632,0.1760105857626068,0.6505523966775815,1.7755508716890376,2.3899834602655066,HOLD,SELL
2022-02-25,1886.5,23.996999740600582,1889.0700297151,24.268500025,-0.13604735000150112,-1.1187353323021008,HOLD,BUY,0.05435116596242513,0.3687486971974855,0.1413737039868741,0.7007931125044341,-0.5163367827763666,-1.7981184657847245,HOLD,HOLD
2022-02-28,1899.4000244140625,24.36100006103516,1907.2351346279,24.4379999864,-0.4108098719231097,-0.3150827621233027,HOLD,HOLD,0.05270356098402431,0.37084912273080234,0.16123525755418658,0.6806648921143064,-1.2498706468387584,-0.6997834399801828,HOLD,HOLD
2022-03-01,1942.4000244140625,25.53400039672852,1942.9801390513,25.2760000184,-0.029856951472535885,1.0207326243895516,HOLD,SELL,0.05860938091053043,0.3684176553149653,0.23294948141039135,0.6923752448963194,-0.24012511644545165,1.1377979625732109,HOLD,HOLD
2022-03-02,1920.9000244140625,25.183000564575195,1929.4079785265,25.2609999991,-0.4409619016365397,-0.30877413612915006,HOLD,HOLD,0.03775545480004018,0.3847739248989684,0.2218880999695358,0.6994955261504305,-1.244152281270823,-0.7586356399148204,HOLD,HOLD
2022-03-03,1934.4000244140625,25.20499992370605,1935.620113648,25.1395000284,-0.06303350669558566,0.26054573572288875,HOLD,HOLD,0.00424181782860982,0.3610184319926697,0.21413445968370987,0.698093131363505,-0.18634872505778727,0.06648292893031203,HOLD,HOLD
2022-03-04,1965.0999755859373,25.78199958801269,1970.0198440099,25.7045000038,-0.2497369982806123,0.3015020101586684,HOLD,HOLD,-0.0003265240852851972,0.3637521600783506,0.23924524330800773,0.6913856976938487,-0.6856604621718403,0.09004636204989662,HOLD,HOLD
2022-03-07,1993.9000244140625,25.71299934387207,1981.9048126793,25.6347999998,0.6052365208471544,0.3050515083896967,HOLD,HOLD,0.03253561219092689,0.387735290688506,0.26537501500351435,0.6830384244768458,1.4770409668907774,0.058088230419205834,HOLD,HOLD
2022-03-08,2040.0999755859373,26.88800048828125,2009.3499069872,26.0319999818,1.5303491189766745,3.2882625502447573,SELL,SELL,0.11112562976154594,0.5114930615343423,0.41392060420124316,0.961307224770342,2.77466811564919,2.990034686080924,SELL,SELL
2022-03-09,1985.9000244140625,25.756999969482425,1991.1200030106,25.6700000283,-0.2621629328541099,0.338916794259888,HOLD,HOLD,0.08145700966938813,0.5152506187480543,0.3875981182650883,0.9554851268541477,-0.666898650909763,-0.05094932682571346,HOLD,HOLD
2022-03-10,1998.0999755859373,26.20199966430664,1998.1401311659,25.9205000069,-0.002009647838822943,1.0860116792951775,HOLD,SELL,0.07676167243198197,0.515578242872345,0.4292251473327392,0.9673953085971653,-0.1527824755210013,0.6789225936136226,HOLD,HOLD
2022-03-11,1982.699951171875,26.106000900268555,1987.7400171224,25.8080000263,-0.2535576034647367,1.1546841044051168,HOLD,SELL,0.037695752720198726,0.5091678072869823,0.41554267739161543,0.9543680458189162,-0.5720184033959874,0.7744825806476631,HOLD,HOLD
2022-03-14,1959.5999755859373,25.24399948120117,1954.1398550536,25.0920000062,0.27941298665071485,0.6057686711446334,HOLD,HOLD,0.09997777830677648,0.4529882955857592,0.4888963140977355,0.9062293825072878,0.39611444731019085,0.12896553488868812,HOLD,HOLD
2022-03-15,1928.5,25.12299919128418,1916.8798716304,24.9139999863,0.6062001349994112,0.8388825764594527,HOLD,HOLD,0.11592665505664604,0.4653737965950338,0.5218077322116573,0.9063981971316536,1.0535046956444756,0.3498184851329096,HOLD,HOLD
2022-03-16,1908.0,24.670000076293945,1927.279875729,25.1504000209,-1.0003672000003265,-1.9101085637081043,BUY,BUY,0.0631842637586,0.5282335906803374,0.4337897114963406,1.0492574384904783,-2.013411268278353,-2.23386386335894,BUY,BUY
2022-03-17,1942.0999755859373,25.583999633789062,1942.0100269862,25.3350000183,0.004631726844212935,0.9828285585522173,HOLD,HOLD,0.061222899000606,0.5283819290364721,0.48483715290046225,1.0499250617927631,-0.10710277745416005,0.4743113806631371,HOLD,HOLD
2022-03-18,1928.199951171875,25.05500030517578,1944.2898733995,25.3850000162,-0.827547499359885,-1.2999791641269312,HOLD,BUY,0.017713590485074676,0.5645803306151825,0.40513466348484395,1.1231215370540533,-1.4971493762879404,-1.518191728460917,HOLD,HOLD
2022-03-21,1928.5999755859373,25.28199958801269,1936.3948510486,25.2099999932,-0.4025457647980026,0.2855993448318612,HOLD,HOLD,-0.0037048041433299763,0.5723288192432145,0.3990117589775781,1.1234385211089704,-0.6968738026892592,-0.10095115310249916,HOLD,HOLD
2022-03-22,1920.699951171875,24.88500022888184,1920.8601765539,24.7709999701,-0.008341334990471282,0.4602166199162091,HOLD,HOLD,-0.02199677012202504,0.5659880690502465,0.3855608430747925,1.1208842432323267,0.02412671905693736,0.06660435927453986,HOLD,HOLD
2022-03-23,1936.5999755859373,25.170000076293945,1946.8259533704,25.1700000049,-0.5252640980442631,2.836469803902573e-07,HOLD,HOLD,-0.043799063062522715,0.5770049653043867,0.38535715784428104,1.1209575827140363,-0.8344209563738394,-0.3437747156001064,HOLD,HOLD
2022-03-24,1961.5999755859373,25.899999618530277,1958.8600218217,25.5480000014,0.13987491365968913,1.3777971548105115,HOLD,SELL,-0.07232686296913225,0.5512834993825658,0.3677060128919011,1.1012626157304415,0.384923141843509,0.9172118688952686,HOLD,HOLD
2022-03-25,1953.800048828125,25.59499931335449,1958.1998738528,25.5209999855,-0.22468722848083228,0.28995465654375097,HOLD,HOLD,-0.0767588568930988,0.5521783162714281,0.43814051233419365,1.0447896956295917,-0.26789963899092695,-0.141833190363871,HOLD,HOLD
2022-03-28,1939.5999755859373,25.176000595092773,1922.8251069427,24.8990000076,0.8724074063038151,1.1124968368537778,HOLD,SELL,-0.01259799298175257,0.5849026527928541,0.5095194922830476,1.0393732076149,1.513081527429824,0.5801355472250544,HOLD,HOLD
2022-03-29,1912.0,24.715999603271484,1917.8599751254,24.7475000199,-0.3055476000022844,-0.12728726781769492,HOLD,HOLD,-0.026382525408239998,0.5885679536655588,0.4521184976726854,1.0413534495037222,-0.47431239308124823,-0.5563968369879677,HOLD,HOLD
2022-03-30,1933.5,25.10300064086914,1932.0998292797,24.837999982,0.07246885999787622,1.0669162535678642,HOLD,SELL,-0.0007109873265192024,0.5806778011134213,0.5209030171575362,1.033856235733539,0.12602487504098941,0.5281326528179444,HOLD,HOLD
2022-03-31,1949.199951171875,25.121000289916992,1936.1901431658,24.7790000017,0.6719282221323102,1.3802021396889725,HOLD,SELL,0.03603709911487559,0.5994777743982125,0.5768858373558403,1.0492163279017617,1.0607417825552845,0.7656345798007319,HOLD,HOLD
2022-04-01,1919.0999755859373,24.642000198364254,1925.1249598611,24.6000000025,-0.3129658801783683,0.17073250349587843,HOLD,HOLD,0.03287565501998779,0.6012283386267301,0.5703473620227009,1.051427911213769,-0.5752249403085277,-0.3800687182305317,HOLD,HOLD
2022-04-04,1929.199951171875,24.583999633789062,1932.0998292797,24.5287499761,-0.15008945520719716,0.22524448960056023,HOLD,HOLD,-0.004890643782729782,0.5869362106698514,0.5663570110832439,1.0526384904933535,-0.24738431329489224,-0.32405476767509245,HOLD,HOLD
2022-04-05,1922.9000244140625,24.527999877929688,1921.9001288442,24.2999999849,0.05202640630779266,0.9382711653142601,HOLD,HOLD,-0.07880677941617388,0.46353304042845017,0.44885744183671905,0.8431249966714135,0.28225212511935627,0.5804758789144021,HOLD,HOLD
